ID,Player,Position,Age,Height ,Weight,Team,Against,Injury,Concussion,Home_Away,Games_Missed,Week of Injury,Injured
2289,A.J. Bouye,DB,24,72,191,Hou,Null,None,0,Null,0,0,0
1449,A.J. Cann,OL,24,75,313,Jax,Null,None,0,Null,0,0,0
1779,A.J. Derby,TE,24,76,255,NE,Null,None,0,Null,0,0,0
1184,A.J. Francis,DL,25,77,330,Mia,Null,None,0,Null,0,0,0
530,A.J. Green,WR,27,76,207,Cin,Null,None,0,Null,0,0,0
534,A.J. Hawk,LB,31,73,235,Cin,Null,None,0,Null,0,0,0
375,A.J. Jefferson,DB,27,73,190,Min,Chi,Concussion,1,0,0,14,1
82,A.J. Jenkins,WR,26,72,192,KC,Ten,Concussion,1,1,2,9,1
1731,A.J. Klein,LB,24,73,240,Car,Null,None,0,Null,0,0,0
550,A.J. McCarron,QB,25,75,220,Cin,Null,None,0,Null,0,0,0
628,A.J. Tarpley,LB,23,74,241,Buf,Null,None,0,Null,0,0,0
894,A.Q. Shipley,OL,29,73,307,Ari,Null,None,0,Null,0,0,0
645,Aaron Brewer,TE,25,77,230,Den,Null,None,0,Null,0,0,0
1451,Aaron Colvin,DB,24,72,186,Jax,Null,None,0,Null,0,0,0
1783,Aaron Dobson,WR,24,75,200,NE,Null,None,0,Null,0,0,0
1912,Aaron Donald,DL,24,73,285,LAR,Null,None,0,Null,0,0,0
418,Aaron Lynch,LB,22,77,270,SF,Null,None,0,Null,0,0,0
1015,Aaron Murray,QB,25,73,210,KC,Null,None,0,Null,0,0,0
1685,Aaron Ripkowski,RB,23,73,246,GB,Null,None,0,Null,0,0,0
1686,Aaron Rodgers,QB,32,74,225,GB,Null,None,0,Null,0,0,0
359,Aaron Williams,DB,25,72,199,Buf,Chi,Concussion,1,0,0,13,1
1470,Abry Jones,DL,24,76,312,Jax,Null,None,0,Null,0,0,0
345,Ace Sanders,WR,24,68,179,Jac,Den,Concussion,1,1,1,8,1
1390,Adam Gettis,OL,27,74,305,NYG,Null,None,0,Null,0,0,0
2042,Adam Hayward,LB,31,73,240,Wsh,Null,None,0,Null,0,0,0
544,Adam Jones,DB,32,70,186,Cin,Null,None,0,Null,0,0,0
2467,Adam Thielen,WR,25,74,195,Min,Null,None,0,Null,0,0,0
1098,Adam Vinatieri,K,42,72,209,Ind,Null,None,0,Null,0,0,0
1723,Adarius Glanton,LB,25,73,230,Car,Null,None,0,Null,0,0,0
449,Adrian Amos,DB,22,72,218,Chi,Null,None,0,Null,0,0,0
1313,Adrian Clayborn,DL,27,75,280,Atl,Null,None,0,Null,0,0,0
1661,Adrian Hubbard,LB,23,78,257,GB,Null,None,0,Null,0,0,0
2455,Adrian Peterson,RB,30,73,217,Min,Null,None,0,Null,0,0,0
950,Adrian Phillips,DB,23,71,210,LAC,Null,None,0,Null,0,0,0
51,Adrian Robinson,LB,26,73,250,Pit,Cin,Concussion,1,1,0,9,1
1422,Adrien Robinson,TE,27,76,264,NYG,Null,None,0,Null,0,0,0
393,Ahmad Brooks,LB,31,75,259,SF,Null,None,0,Null,0,0,0
2204,Ahtyba Rubin,DL,29,74,325,Sea,Null,None,0,Null,0,0,0
1897,Akeem Ayers,LB,26,75,255,LAR,Null,None,0,Null,0,0,0
2033,Akeem Davis,DB,26,73,200,Wsh,Null,None,0,Null,0,0,0
2301,Akeem Dent,LB,28,73,239,Hou,Null,None,0,Null,0,0,0
1333,Akeem King,DB,23,75,212,Atl,Null,None,0,Null,0,0,0
836,Akeem Spence,DL,24,73,307,TB,Null,None,0,Null,0,0,0
2114,Akiem Hicks,DL,26,77,324,NO,Null,None,0,Null,0,0,0
1568,Al Bond,OL,23,75,303,Det,Null,None,0,Null,0,0,0
487,Al Louis-Jean,DB,22,73,187,Chi,Null,None,0,Null,0,0,0
2409,Al Woods,DL,28,76,307,Ten,Null,None,0,Null,0,0,0
900,Alameda Ta'amu,DL,25,75,348,Ari,Null,None,0,Null,0,0,0
451,Alan Ball,DB,30,74,197,Chi,Null,None,0,Null,0,0,0
2288,Alan Bonner,WR,25,70,191,Hou,Null,None,0,Null,0,0,0
1770,Alan Branch,DL,31,78,325,NE,Null,None,0,Null,0,0,0
1988,Albert McClellan,LB,29,74,248,Bal,Null,None,0,Null,0,0,0
1034,Albert Wilson,WR,23,69,200,KC,Null,None,0,Null,0,0,0
436,Aldon Smith,LB,26,76,265,SF,Null,None,0,Null,0,0,0
1,Aldrick Robinson,WR,24,73,190,Wsh,TB,Head,0,1,1,4,1
1938,Alec Ogletree,LB,24,74,245,LAR,Null,None,0,Null,0,0,0
2275,Alejandro Villanueva,OL,27,81,277,Pit,Null,None,0,Null,0,0,0
1902,Alex Bayer,TE,25,76,258,LAR,Null,None,0,Null,0,0,0
390,Alex Boone,OL,28,80,300,SF,Null,None,0,Null,0,0,0
584,Alex Carrington,DL,28,77,301,Buf,Null,None,0,Null,0,0,0
1574,Alex Carter,DB,21,72,196,Det,Null,None,0,Null,0,0,0
244,Alex Green,RB,27,72,225,GB,Chi,Concussion,1,0,2,14,1
609,Alex Kupper,OL,25,75,299,Buf,Null,None,0,Null,0,0,0
748,Alex Mack,OL,30,76,311,Cle,Null,None,0,Null,0,0,0
885,Alex Okafor,LB,24,76,260,Ari,Null,None,0,Null,0,0,0
151,Alex Smith,QB,31,76,213,SF,LAR,Concussion,1,1,6,10,1
195,Alex Smith,TE,31,76,213,Cle,Cin,Head,0,0,3,10,1
289,Alex Smith,TE,31,76,213,Cin,Min,Concussion,1,0,0,9,1
2403,Alex Tanney,QB,28,76,220,Ten,Null,None,0,Null,0,0,0
859,Alfonzo Dennard,DB,31,70,200,Ari,Null,None,0,Null,0,0,0
2287,Alfred Blue,RB,24,74,222,Hou,Null,None,0,Null,0,0,0
2060,Alfred Morris,RB,27,70,224,Wsh,Null,None,0,Null,0,0,0
815,Ali Marpet,OL,22,76,307,TB,Null,None,0,Null,0,0,0
976,Allen Bailey,DL,26,75,288,KC,Null,None,0,Null,0,0,0
1245,Allen Barbre,OL,31,76,310,Phi,Null,None,0,Null,0,0,0
1310,Allen Bradford,LB,27,71,235,Atl,Null,None,0,Null,0,0,0
1467,Allen Hurns,WR,24,75,195,Jax,Null,None,0,Null,0,0,0
1999,Allen Reisner,TE,27,75,255,Bal,Null,None,0,Null,0,0,0
1484,Allen Robinson,WR,22,75,210,Jax,Null,None,0,Null,0,0,0
1659,Alonzo Harris,RB,23,73,237,GB,Null,None,0,Null,0,0,0
479,Alshon Jeffery,WR,25,75,216,Chi,Null,None,0,Null,0,0,0
838,Alterraun Verner,DB,27,70,187,TB,Null,None,0,Null,0,0,0
2158,Alvin Bailey,OL,24,75,320,Sea,Null,None,0,Null,0,0,0
1840,Amari Cooper,WR,21,73,211,Oak,Null,None,0,Null,0,0,0
303,Amari Spievey,DB,27,71,195,Det,Det,Concussion,1,0,10,16,1
1066,Amarlo Herrera,LB,24,73,244,Ind,Null,None,0,Null,0,0,0
1565,Ameer Abdullah,RB,22,69,205,Det,Null,None,0,Null,0,0,0
1752,Amini Silatolu,OL,27,76,320,Car,Null,None,0,Null,0,0,0
1446,Andre Branch,DL,26,77,265,Jax,Null,None,0,Null,0,0,0
25,Andre Brown,RB,28,72,227,NYG,Cle,Concussion,1,0,1,12,1
292,Andre Brown,RB,28,72,227,NYG,Det,Concussion,1,0,1,9,1
648,Andre Caldwell,WR,30,72,200,Den,Null,None,0,Null,0,0,0
655,Andre Davis,OL,22,76,320,Den,Null,None,0,Null,0,0,0
1842,Andre Debose,WR,25,72,187,Oak,Null,None,0,Null,0,0,0
860,Andre Ellington,RB,26,69,199,Ari,Null,None,0,Null,0,0,0
110,Andre Fluellen,DL,30,74,302,Det,Cin,Concussion,1,0,0,12,1
2308,Andre Hal,DB,23,70,188,Hou,Null,None,0,Null,0,0,0
1856,Andre Holmes,WR,27,76,210,Oak,Null,None,0,Null,0,0,0
325,Andre Johnson,WR,34,75,229,Hou,Ten,Concussion,1,1,0,7,1
2071,Andre Roberts,WR,27,71,187,Wsh,Null,None,0,Null,0,0,0
356,Andre Smith,OL,28,76,335,Cin,Bal,Concussion,1,1,2,6,1
1435,Andre Williams,RB,23,71,230,NYG,Null,None,0,Null,0,0,0
787,Andrew DePaola,TE,28,74,230,TB,Null,None,0,Null,0,0,0
1913,Andrew Donnal,OL,23,78,313,LAR,Null,None,0,Null,0,0,0
1123,Andrew Gachkar,LB,27,74,224,Dal,Null,None,0,Null,0,0,0
1260,Andrew Gardner,OL,29,78,308,Phi,Null,None,0,Null,0,0,0
735,Andrew Hawkins,WR,29,67,180,Cle,Null,None,0,Null,0,0,0
604,Andrew Hudson,LB,23,75,246,Buf,Null,None,0,Null,0,0,0
1077,Andrew Luck,QB,26,76,240,Ind,Null,None,0,Null,0,0,0
752,Andrew McDonald,OL,27,78,310,Cle,Null,None,0,Null,0,0,0
1741,Andrew Norwell,OL,24,78,325,Car,Null,None,0,Null,0,0,0
1680,Andrew Quarless,TE,27,76,252,GB,Null,None,0,Null,0,0,0
2463,Andrew Sendejo,DB,28,73,200,Min,Null,None,0,Null,0,0,0
440,Andrew Tiller,OL,26,76,324,SF,Null,None,0,Null,0,0,0
358,Andrew Whitworth,DL,33,79,335,Cin,Pit,Concussion,1,1,0,10,1
336,Andrew Whitworth,OL,33,79,335,Cin,Phi,Head,0,0,0,2,1
2139,Andrus Peat,OL,22,79,316,NO,Null,None,0,Null,0,0,0
521,Andy Dalton,QB,28,74,220,Cin,Null,None,0,Null,0,0,0
2363,Andy Gallik,OL,24,74,306,Ten,Null,None,0,Null,0,0,0
745,Andy Lee,K,33,73,185,Cle,Null,None,0,Null,0,0,0
2375,Andy Levitre,OL,29,74,303,Ten,Null,None,0,Null,0,0,0
1671,Andy Mulumba,LB,25,75,260,GB,Null,None,0,Null,0,0,0
2352,Angelo Blackson,DL,23,76,318,Ten,Null,None,0,Null,0,0,0
389,Anquan Boldin,WR,35,73,220,SF,Null,None,0,Null,0,0,0
76,Anthony Allen,RB,27,73,230,Bal,Den,Head,0,0,0,4,1
312,Anthony Allen,RB,27,73,223,Bal,Cin,Head,0,0,0,12,1
2415,Anthony Barr,LB,23,77,255,Min,Null,None,0,Null,0,0,0
1052,Anthony Castonzo,OL,27,79,311,Ind,Null,None,0,Null,0,0,0
2232,Anthony Chickillo,LB,23,75,267,Pit,Null,None,0,Null,0,0,0
237,Anthony Fasano,TE,31,76,255,KC,Den,Concussion,1,1,2,12,1
1134,Anthony Hitchens,LB,23,72,235,Dal,Null,None,0,Null,0,0,0
478,Anthony Jefferson,DB,23,73,198,Chi,Null,None,0,Null,0,0,0
1193,Anthony Johnson,DL,22,74,304,Mia,Null,None,0,Null,0,0,0
1983,Anthony Levine,DB,28,71,203,Bal,Null,None,0,Null,0,0,0
2189,Anthony McCoy,TE,28,77,259,Sea,Null,None,0,Null,0,0,0
1875,Anthony Morris,OL,23,78,290,Oak,Null,None,0,Null,0,0,0
1024,Anthony Sherman,RB,27,70,242,KC,Null,None,0,Null,0,0,0
2145,Anthony Spencer,LB,31,75,265,NO,Null,None,0,Null,0,0,0
898,Anthony Steen,OL,25,75,310,Ari,Null,None,0,Null,0,0,0
387,Antoine Bethea,DB,31,71,206,SF,Null,None,0,Null,0,0,0
47,Antoine Caldwell,OL,29,75,311,Hou,GB,Concussion,1,0,0,15,1
880,Antoine McClain,OL,26,77,336,Ari,Null,None,0,Null,0,0,0
2426,Antone Exum Jr.,DB,31,72,219,Min,Null,None,0,Null,0,0,0
1349,Antone Smith,RB,30,69,192,Atl,Null,None,0,Null,0,0,0
264,Antonio Allen,DB,27,74,202,NYJ,NO,Concussion,1,0,0,13,1
333,Antonio Allen,DB,27,74,202,NYJ,Oak,Concussion,1,0,2,5,1
2349,Antonio Andrews,RB,23,70,225,Ten,Null,None,0,Null,0,0,0
2230,Antonio Brown,WR,27,70,186,Pit,Null,None,0,Null,0,0,0
1512,Antonio Cromartie,DB,31,74,210,NYJ,Null,None,0,Null,0,0,0
927,Antonio Gates,TE,35,76,255,LAC,Null,None,0,Null,0,0,0
1804,Antonio Johnson,DL,31,75,328,NE,Null,None,0,Null,0,0,0
693,Antonio Smith,DL,34,75,290,Den,Null,None,0,Null,0,0,0
357,Antrel Rolle,DB,32,72,206,NYG,Dal,Concussion,1,0,0,3,1
1126,Antwan Goodley,WR,24,71,220,Dal,Null,None,0,Null,0,0,0
2227,Antwon Blake,DB,25,69,198,Pit,Null,None,0,Null,0,0,0
697,Aqib Talib,DB,29,73,205,Den,Null,None,0,Null,0,0,0
2306,Arian Foster,RB,29,73,227,Hou,Null,None,0,Null,0,0,0
2052,Arie Kouandjio,OL,23,77,315,Wsh,Null,None,0,Null,0,0,0
384,Arik Armstead,DL,31,79,292,SF,Null,None,0,Null,0,0,0
978,Armon Binns,WR,31,75,211,KC,Null,None,0,Null,0,0,0
714,Armonty Bryant,LB,25,76,265,Cle,Null,None,0,Null,0,0,0
1440,Arrelious Benn,WR,27,74,220,Jax,Null,None,0,Null,0,0,0
1962,Arthur Brown,LB,25,72,235,Bal,Null,None,0,Null,0,0,0
269,Arthur Jones,DL,29,75,320,Bal,NE,Concussion,1,0,1,1,1
1200,Arthur Lynch,TE,25,77,255,Mia,Null,None,0,Null,0,0,0
2261,Arthur Moats,LB,27,74,250,Pit,Null,None,0,Null,0,0,0
201,Asa Jackson,DB,25,70,190,Bal,Pit,Concussion,1,1,0,6,1
399,Asante Cleveland,TE,23,77,260,SF,Null,None,0,Null,0,0,0
2420,Audie Cole,LB,26,77,239,Min,Null,None,0,Null,0,0,0
1911,Austin Davis,QB,26,74,221,LAR,Null,None,0,Null,0,0,0
1857,Austin Howard,OL,28,79,330,Oak,Null,None,0,Null,0,0,0
2123,Austin Johnson,RB,26,74,240,NO,Null,None,0,Null,0,0,0
1482,Austin Pasztor,OL,25,79,308,Jax,Null,None,0,Null,0,0,0
949,Austin Pettis,WR,27,75,203,LAC,Null,None,0,Null,0,0,0
2069,Austin Reiter,OL,24,75,296,Wsh,Null,None,0,Null,0,0,0
829,Austin Seferian-Jenkins,TE,23,77,260,TB,Null,None,0,Null,0,0,0
2464,Austin Shepherd,OL,23,76,315,Min,Null,None,0,Null,0,0,0
2408,Avery Williamson,LB,23,73,246,Ten,Null,None,0,Null,0,0,0
2168,B.J. Daniels,QB,26,71,217,Sea,Null,None,0,Null,0,0,0
2424,B.J. Dubose,DL,23,76,284,Min,Null,None,0,Null,0,0,0
2240,B.J. Finney,OL,24,76,318,Pit,Null,None,0,Null,0,0,0
1681,B.J. Raji,DL,29,74,337,GB,Null,None,0,Null,0,0,0
2279,B.W. Webb,DB,25,71,190,Pit,Null,None,0,Null,0,0,0
620,Bacarri Rambo,DB,25,72,211,Buf,Null,None,0,Null,0,0,0
753,Barkevious Mingo,LB,25,76,240,Cle,Null,None,0,Null,0,0,0
1926,Barrett Jones,OL,25,76,308,LAR,Null,None,0,Null,0,0,0
1110,Barry Church,DB,27,74,218,Dal,Null,None,0,Null,0,0,0
249,Barry Richardson,OL,29,78,319,LAR,NE,Head,0,1,0,2,1
2026,Bashaud Breeland,DB,23,71,197,Wsh,Null,None,0,Null,0,0,0
499,Bear Pascoe,RB,29,77,265,Chi,Null,None,0,Null,0,0,0
1241,Beau Allen,DL,24,74,333,Phi,Null,None,0,Null,0,0,0
2353,Beau Brinkley,TE,25,76,248,Ten,Null,None,0,Null,0,0,0
1124,Ben Gardner,DL,24,76,270,Dal,Null,None,0,Null,0,0,0
662,Ben Garland,OL,27,77,308,Den,Null,None,0,Null,0,0,0
997,Ben Grubbs,OL,31,75,310,KC,Null,None,0,Null,0,0,0
1854,Ben Heeney,LB,23,72,231,Oak,Null,None,0,Null,0,0,0
1531,Ben Ijalana,OL,26,76,322,NYJ,Null,None,0,Null,0,0,0
1727,Ben Jacobs,LB,27,76,240,Car,Null,None,0,Null,0,0,0
2315,Ben Jones,OL,26,75,308,Hou,Null,None,0,Null,0,0,0
1471,Ben Koyack,TE,22,77,255,Jax,Null,None,0,Null,0,0,0
2263,Ben Roethlisberger,QB,33,77,241,Pit,Null,None,0,Null,0,0,0
139,Ben Tate,RB,27,71,220,Hou,Mia,Head,0,0,2,12,1
2319,Benardrick McKinney,LB,23,76,246,Hou,Null,None,0,Null,0,0,0
1703,Bene Benwikere,DB,31,72,195,Car,Null,None,0,Null,0,0,0
217,Benjamin Watson,TE,34,75,251,NO,Dal,Concussion,1,0,1,10,1
1402,Bennett Jackson,DB,24,72,192,NYG,Null,None,0,Null,0,0,0
659,Bennie Fowler,WR,24,73,212,Den,Null,None,0,Null,0,0,0
1276,Bennie Logan,DL,26,74,315,Phi,Null,None,0,Null,0,0,0
1909,Benny Cunningham,RB,25,70,217,LAR,Null,None,0,Null,0,0,0
1868,Benson Mayowa,DL,24,75,252,Oak,Null,None,0,Null,0,0,0
36,Bernard Pierce,RB,25,72,214,Bal,Den,Head,0,1,0,5,1
50,Bernard Pierce,RB,25,72,214,Bal,Cin,Concussion,1,0,2,3,1
1343,Bernard Reedy,WR,24,69,175,Atl,Null,None,0,Null,0,0,0
75,Bilal Powell,RB,27,70,204,NYJ,Sea,Concussion,1,1,0,3,1
170,Bill Bentley,DB,26,70,182,Det,NYG,Concussion,1,1,1,15,1
241,Bill Bentley,DB,26,70,182,Det,LAR,Concussion,1,0,1,13,1
306,Billy Bajema,TE,33,76,254,Bal,Cin,Head,0,1,0,14,1
1232,Billy Turner,OL,24,77,315,Mia,Null,None,0,Null,0,0,0
43,Billy Winn,DL,26,76,293,Cle,Cin,Head,0,1,0,10,1
2395,Bishop Sankey,RB,23,70,209,Ten,Null,None,0,Null,0,0,0
1100,Bjoern Werner,LB,25,75,257,Ind,Null,None,0,Null,0,0,0
409,Blaine Gabbert,QB,26,76,235,SF,Null,None,0,Null,0,0,0
2473,Blair Walsh,K,25,70,175,Min,Null,None,0,Null,0,0,0
450,Blake Annen,TE,24,76,247,Chi,Null,None,0,Null,0,0,0
385,Blake Bell,TE,24,78,252,SF,Null,None,0,Null,0,0,0
1444,Blake Bortles,QB,23,77,232,Jax,Null,None,0,Null,0,0,0
378,Blidi Wreh-Wilson,DB,25,73,190,Ten,Ind,Concussion,1,1,1,2,1
1397,Bobby Hart,OL,21,77,329,NYG,Null,None,0,Null,0,0,0
877,Bobby Massie,OL,26,78,316,Ari,Null,None,0,Null,0,0,0
1202,Bobby McCain,DB,22,69,195,Mia,Null,None,0,Null,0,0,0
827,Bobby Rainey,RB,28,68,212,TB,Null,None,0,Null,0,0,0
2471,Bobby Vardaro,OL,24,77,299,Min,Null,None,0,Null,0,0,0
2217,Bobby Wagner,LB,25,72,241,Sea,Null,None,0,Null,0,0,0
591,Boobie Dixon,RB,28,73,233,Buf,Null,None,0,Null,0,0,0
1270,Brad Jones,LB,29,75,242,Phi,Null,None,0,Null,0,0,0
1740,Brad Nortman,K,26,74,215,Car,Null,None,0,Null,0,0,0
1947,Brad Smelley,TE,26,74,235,LAR,Null,None,0,Null,0,0,0
959,Brad Sorensen,QB,27,77,230,LAC,Null,None,0,Null,0,0,0
2282,Brad Wing,K,24,75,205,Pit,Null,None,0,Null,0,0,0
362,Bradley Fletcher,DB,29,72,200,Phi,Wsh,Concussion,1,1,1,18,1
820,Bradley McDougald,DB,25,73,209,TB,Null,None,0,Null,0,0,0
430,Bradley Pinion,K,21,78,240,SF,Null,None,0,Null,0,0,0
688,Bradley Roby,DB,23,71,194,Den,Null,None,0,Null,0,0,0
896,Bradley Sowell,OL,26,79,315,Ari,Null,None,0,Null,0,0,0
68,Brady Quinn,QB,31,75,235,KC,Oak,Head,0,0,2,1,1
1171,Branden Albert,OL,31,77,310,Mia,Null,None,0,Null,0,0,0
945,Branden Oliver,RB,24,68,208,LAC,Null,None,0,Null,0,0,0
1881,Brandian Ross,DB,26,73,191,Oak,Null,None,0,Null,0,0,0
2099,Brandin Cooks,WR,22,70,189,NO,Null,None,0,Null,0,0,0
1244,Brandon Bair,DL,31,78,290,Phi,Null,None,0,Null,0,0,0
1767,Brandon Bolden,RB,25,71,220,NE,Null,None,0,Null,0,0,0
279,Brandon Bostick,TE,26,75,245,GB,Min,Concussion,1,0,1,6,1
211,Brandon Boykin,DB,25,70,173,Phi,Min,Concussion,1,1,0,5,1
2290,Brandon Brooks,OL,26,77,335,Hou,Null,None,0,Null,0,0,0
2093,Brandon Browner,DB,31,76,221,NO,Null,None,0,Null,0,0,0
1109,Brandon Carr,DB,29,72,210,Dal,Null,None,0,Null,0,0,0
2097,Brandon Coleman,WR,23,78,225,NO,Null,None,0,Null,0,0,0
2300,Brandon Deaderick,DL,28,76,305,Hou,Null,None,0,Null,0,0,0
788,Brandon Dixon,DB,25,71,203,TB,Null,None,0,Null,0,0,0
465,Brandon Dunn,DL,23,74,300,Chi,Null,None,0,Null,0,0,0
1182,Brandon Fields,K,31,77,249,Mia,Null,None,0,Null,0,0,0
133,Brandon Flowers,DB,29,69,187,LAC,KC,Concussion,1,1,1,14,1
2429,Brandon Fusco,OL,27,76,306,Min,Null,None,0,Null,0,0,0
529,Brandon Ghee,DB,28,72,200,Cin,Null,None,0,Null,0,0,0
1794,Brandon Gibson,WR,28,72,210,NE,Null,None,0,Null,0,0,0
1263,Brandon Graham,LB,27,74,265,Phi,Null,None,0,Null,0,0,0
2367,Brandon Harris,DB,25,70,189,Ten,Null,None,0,Null,0,0,0
1265,Brandon Hepburn,LB,31,76,235,Phi,Null,None,0,Null,0,0,0
354,Brandon LaFell,WR,29,75,210,Car,Cin,Head,0,0,1,6,1
1474,Brandon Linder,OL,23,78,311,Jax,Null,None,0,Null,0,0,0
675,Brandon Marshall,LB,26,73,250,Den,Null,None,0,Null,0,0,0
1537,Brandon Marshall,WR,26,76,230,NYJ,Null,None,0,Null,0,0,0
1935,Brandon McGee,DB,25,71,193,LAR,Null,None,0,Null,0,0,0
677,Brandon McManus,K,24,75,201,Den,Null,None,0,Null,0,0,0
2191,Brandon Mebane,DL,30,73,311,Sea,Null,None,0,Null,0,0,0
160,Brandon Meriweather,DB,31,71,200,Wsh,GB,Concussion,1,1,0,14,1
1412,Brandon Mosley,OL,27,77,318,NYG,Null,None,0,Null,0,0,0
308,Brandon Myers,TE,30,76,256,Oak,Pit,Concussion,1,0,0,16,1
1602,Brandon Pettigrew,TE,30,77,275,Det,Null,None,0,Null,0,0,0
2076,Brandon Scherff,OL,24,77,319,Wsh,Null,None,0,Null,0,0,0
567,Brandon Tate,WR,28,73,195,Cin,Null,None,0,Null,0,0,0
438,Brandon Thomas,OL,24,75,317,SF,Null,None,0,Null,0,0,0
568,Brandon Thompson,DL,26,74,315,Cin,Null,None,0,Null,0,0,0
1950,Brandon Washington,OL,27,74,318,LAR,Null,None,0,Null,0,0,0
2474,Brandon Watts,LB,24,74,231,Min,Null,None,0,Null,0,0,0
327,Brandon Weeden,QB,32,75,230,Cle,Pit,Head,0,0,0,9,1
371,Brandon Weeden,QB,32,75,230,Cle,Jac,Concussion,1,0,4,7,1
2021,Brandon Williams,DL,28,73,335,Bal,Null,None,0,Null,0,0,0
1761,Brandon Williams,TE,28,76,255,Car,Null,None,0,Null,0,0,0
1575,Braxston Cave,OL,26,75,305,Det,Null,None,0,Null,0,0,0
1497,Brennan Williams,OL,24,78,310,Jax,Null,None,0,Null,0,0,0
1524,Breno Giacomini,OL,30,79,318,NYJ,Null,None,0,Null,0,0,0
9,Brent Celek,TE,30,76,255,Phi,TB,Concussion,1,1,1,1,1
1186,Brent Grimes,DB,32,70,190,Mia,Null,None,0,Null,0,0,0
2013,Brent Urban,DL,24,79,295,Bal,Null,None,0,Null,0,0,0
1704,Brenton Bersin,WR,25,75,210,Car,Null,None,0,Null,0,0,0
1996,Breshad Perriman,WR,22,74,212,Bal,Null,None,0,Null,0,0,0
1655,Brett Goode,OL,31,73,255,GB,Null,None,0,Null,0,0,0
1662,Brett Hundley,QB,22,75,226,GB,Null,None,0,Null,0,0,0
2373,Brett Kern,K,29,74,214,Ten,Null,None,0,Null,0,0,0
166,Brian Cushing,LB,28,75,255,Hou,Sea,Concussion,1,0,0,14,1
2101,Brian Dixon,DB,25,72,195,NO,Null,None,0,Null,0,0,0
1718,Brian Folkerts,OL,25,76,310,Car,Null,None,0,Null,0,0,0
734,Brian Hartline,WR,29,74,200,Cle,Null,None,0,Null,0,0,0
2310,Brian Hoyer,QB,30,74,215,Hou,Null,None,0,Null,0,0,0
1863,Brian Leonhardt,TE,25,77,255,Oak,Null,None,0,Null,0,0,0
1280,Brian Mihalik,DL,23,81,302,Phi,Null,None,0,Null,0,0,0
2391,Brian Orakpo,LB,29,76,257,Ten,Null,None,0,Null,0,0,0
1940,Brian Quick,WR,26,75,218,LAR,Null,None,0,Null,0,0,0
2462,Brian Robison,DL,32,75,259,Min,Null,None,0,Null,0,0,0
2396,Brian Schwenke,OL,24,75,318,Ten,Null,None,0,Null,0,0,0
1821,Brian Tyms,WR,26,75,204,NE,Null,None,0,Null,0,0,0
1564,Brian Winters,OL,24,76,320,NYJ,Null,None,0,Null,0,0,0
1836,Brice Butler,WR,25,75,210,Oak,Null,None,0,Null,0,0,0
1203,Brice McCain,DB,29,69,187,Mia,Null,None,0,Null,0,0,0
863,Brittan Golden,WR,27,71,186,Ari,Null,None,0,Null,0,0,0
653,Britton Colquitt,K,30,75,205,Den,Null,None,0,Null,0,0,0
2167,Brock Coyle,LB,25,73,243,Sea,Null,None,0,Null,0,0,0
682,Brock Osweiler,QB,25,80,240,Den,Null,None,0,Null,0,0,0
507,Brock Vereen,DB,23,71,199,Chi,Null,None,0,Null,0,0,0
87,Brodrick Bunkley,DL,31,74,306,NO,Det,Concussion,1,1,0,19,1
1342,Brooks Reed,LB,28,75,254,Atl,Null,None,0,Null,0,0,0
782,Bruce Carter,LB,27,74,240,TB,Null,None,0,Null,0,0,0
407,Bruce Ellington,WR,24,69,197,SF,Null,None,0,Null,0,0,0
1652,Bruce Gaston,DL,24,74,310,GB,Null,None,0,Null,0,0,0
2249,Bruce Gradkowski,QB,32,73,220,Pit,Null,None,0,Null,0,0,0
2178,Bruce Irvin,LB,28,75,248,Sea,Null,None,0,Null,0,0,0
424,Bruce Miller,RB,28,74,248,SF,Null,None,0,Null,0,0,0
1438,Bryan Anger,K,27,75,202,Jax,Null,None,0,Null,0,0,0
1045,Bryan Bennett,QB,23,74,211,Ind,Null,None,0,Null,0,0,0
1251,Bryan Braman,LB,28,77,241,Phi,Null,None,0,Null,0,0,0
1643,Bryan Bulaga,OL,26,77,314,GB,Null,None,0,Null,0,0,0
4,Bryan Stork,OL,24,76,315,NE,Buf,Head,0,1,1,6,1
102,Bryan Walters,WR,28,72,190,Sea,LAR,Concussion,1,1,2,9,1
2347,Bryan Witzmann,OL,25,79,311,Hou,Null,None,0,Null,0,0,0
577,Bryce Brown,RB,24,72,220,Buf,Null,None,0,Null,0,0,0
458,Bryce Callahan,DB,24,70,185,Chi,Null,None,0,Null,0,0,0
1919,Bryce Hager,LB,23,73,234,LAR,Null,None,0,Null,0,0,0
2112,Bryce Harris,OL,26,78,300,NO,Null,None,0,Null,0,0,0
1545,Bryce Petty,QB,24,75,230,NYJ,Null,None,0,Null,0,0,0
2067,Bryce Quigley,OL,23,77,310,Wsh,Null,None,0,Null,0,0,0
2000,Bryn Renner,QB,25,75,228,Bal,Null,None,0,Null,0,0,0
2009,Brynden Trawick,DB,26,74,225,Bal,Null,None,0,Null,0,0,0
2238,Bud Dupree,LB,22,76,269,Pit,Null,None,0,Null,0,0,0
372,Buster Skrine,DB,26,69,185,Cle,Dal,Head,0,1,0,8,1
2351,Byron Bell,OL,26,77,340,Ten,Null,None,0,Null,0,0,0
1135,Byron Jones,DB,23,73,199,Dal,Null,None,0,Null,0,0,0
